frame_index,processing_time_seconds,fps,low_threshold,high_threshold,edge_pixel_ratio
1338,0.02031340,49.2286,60.38489151,120.76978302,0.03724609
1339,0.02093430,47.7685,60.50251389,121.00502777,0.03709961
1340,0.01940850,51.5238,60.86594391,121.73188782,0.03695638
1341,0.01957400,51.0882,60.79791260,121.59582520,0.03722982
1342,0.01835630,54.4772,60.66503525,121.33007050,0.03697917
1343,0.01844940,54.2023,60.74826431,121.49652863,0.03638021
1344,0.01814860,55.1007,60.50180817,121.00361633,0.03755859
1345,0.01827460,54.7208,60.50180817,121.00361633,0.03755859
1346,0.01953960,51.1781,60.62816620,121.25633240,0.03753581
1347,0.01806130,55.3670,60.53921509,121.07843018,0.03731120
1348,0.01916140,52.1883,60.39643097,120.79286194,0.03750651
1349,0.01810020,55.2480,60.50062561,121.00125122,0.03736654
1350,0.01854710,53.9168,60.54665375,121.09330750,0.03714844
1351,0.01811560,55.2010,60.54566193,121.09132385,0.03789714
1352,0.01853170,53.9616,60.75138474,121.50276947,0.03755534
1353,0.02031600,49.2223,60.77534485,121.55068970,0.03778971
1354,0.02117960,47.2152,60.39587021,120.79174042,0.03749674
1355,0.01994880,50.1283,60.32062149,120.64124298,0.03741536
1356,0.01924190,51.9699,60.18920898,120.37841797,0.03747396
1357,0.01839890,54.3511,60.18920898,120.37841797,0.03747396
1358,0.01791350,55.8238,59.96672440,119.93344879,0.03744466
1359,0.01807570,55.3229,59.85142899,119.70285797,0.03647461
1360,0.01970900,50.7382,59.75199509,119.50399017,0.03690755
1361,0.00978500,102.1972,59.70186615,119.40373230,0.03620117
1362,0.00829510,120.5531,59.52898407,119.05796814,0.03627604
1363,0.01218070,82.0971,59.32202530,118.64405060,0.03628581
1364,0.01038660,96.2779,59.48376846,118.96753693,0.03668620
1365,0.00996020,100.3996,59.33417130,118.66834259,0.03686523
1366,0.00749750,133.3778,59.31347656,118.62695312,0.03658529
1367,0.00990090,101.0009,59.19176483,118.38352966,0.03693034
1368,0.00740180,135.1023,59.26579285,118.53158569,0.03693685
1369,0.00858650,116.4619,59.26579285,118.53158569,0.03693685
1370,0.00845060,118.3348,59.16817856,118.33635712,0.03591146
1371,0.01172980,85.2529,59.17128754,118.34257507,0.03527669
1372,0.00979530,102.0898,59.30688095,118.61376190,0.03624349
1373,0.00831130,120.3181,59.50888824,119.01777649,0.03634766
1374,0.00847690,117.9677,59.24001312,118.48002625,0.03658854
1375,0.01061700,94.1886,59.55976486,119.11952972,0.03645182
1376,0.00987740,101.2412,59.72531509,119.45063019,0.03648437
1377,0.00744330,134.3490,59.65330505,119.30661011,0.03673177
1378,0.00953680,104.8570,59.61360931,119.22721863,0.03582682
1379,0.01112300,89.9038,59.65163040,119.30326080,0.03586914
1380,0.00801310,124.7956,59.59024048,119.18048096,0.03579427
1381,0.01050980,95.1493,59.59024048,119.18048096,0.03579427
1382,0.00925900,108.0030,59.61014175,119.22028351,0.03590820
1383,0.00950650,105.1912,59.33129883,118.66259766,0.03512695
1384,0.00804150,124.3549,59.04852295,118.09704590,0.03497721
1385,0.00925990,107.9925,58.60977554,117.21955109,0.03493164
1386,0.00837970,119.3360,58.57735825,117.15471649,0.03537109
1387,0.00973910,102.6789,58.69988251,117.39976501,0.03557943
1388,0.00893460,111.9244,58.95407867,117.90815735,0.03579427
1389,0.00943400,105.9996,59.07220840,118.14441681,0.03583984
1390,0.00781240,128.0016,59.29113388,118.58226776,0.03608073
1391,0.01004160,99.5857,59.97588730,119.95177460,0.03658529
1392,0.00806380,124.0110,59.59291458,119.18582916,0.03675781
1393,0.00927940,107.7656,59.59291458,119.18582916,0.03675781
1394,0.00773110,129.3477,59.83884430,119.67768860,0.03703125
1395,0.01239690,80.6653,60.18312454,120.36624908,0.03725911
1396,0.01209030,82.7109,60.24892426,120.49784851,0.03654622
1397,0.00731780,136.6531,60.37294006,120.74588013,0.03693359
1398,0.00783820,127.5803,60.40214157,120.80428314,0.03614909
1399,0.00806110,124.0525,60.28602219,120.57204437,0.03557943
1400,0.00827480,120.8488,60.49692917,120.99385834,0.03597982
1401,0.00783990,127.5526,60.45036316,120.90072632,0.03561523
1402,0.00835860,119.6373,60.32029724,120.64059448,0.03577148
1403,0.01000250,99.9750,60.54451752,121.08903503,0.03634115
1404,0.01046420,95.5639,60.62214661,121.24429321,0.03669271
1405,0.00749590,133.4063,60.62214661,121.24429321,0.03669271
1406,0.00843950,118.4904,60.62110901,121.24221802,0.03684245
1407,0.00947620,105.5275,60.21117401,120.42234802,0.03725586
1408,0.00862000,116.0093,60.30070114,120.60140228,0.03656576
1409,0.00712300,140.3903,60.22875595,120.45751190,0.03638997
1410,0.00993260,100.6786,60.45782089,120.91564178,0.03717773
1411,0.00841340,118.8580,60.27774429,120.55548859,0.03659831
1412,0.00775600,128.9324,60.41385651,120.82771301,0.03676758
1413,0.00796070,125.6171,60.39319229,120.78638458,0.03695964
1414,0.00778290,128.4868,60.48258972,120.96517944,0.03776693
1415,0.01059730,94.3637,60.74860764,121.49721527,0.03845052
1416,0.00942940,106.0513,61.06701660,122.13403320,0.03850260
1417,0.00889210,112.4594,61.06701660,122.13403320,0.03850260
1418,0.00867000,115.3403,61.43305206,122.86610413,0.03864909
1419,0.00880550,113.5654,61.40873337,122.81746674,0.03872396
1420,0.00896930,111.4914,60.99828720,121.99657440,0.03935547
1421,0.00963870,103.7484,60.98569870,121.97139740,0.03995117
1422,0.00913170,109.5086,61.09270096,122.18540192,0.03981771
1423,0.01072230,93.2636,60.94760895,121.89521790,0.03869466
1424,0.01032090,96.8908,61.23056412,122.46112823,0.03953451
1425,0.01027140,97.3577,61.41043854,122.82087708,0.03939779
1426,0.01017410,98.2888,61.51091003,123.02182007,0.03924805
1427,0.01199630,83.3590,61.97777557,123.95555115,0.03975260
1428,0.01219130,82.0257,62.65786362,125.31572723,0.03955729
1429,0.01005990,99.4046,62.65786362,125.31572723,0.03955729
1430,0.01030490,97.0412,62.79948044,125.59896088,0.03938151
1431,0.00999840,100.0160,62.32536316,124.65072632,0.03980469
1432,0.00961450,104.0096,61.88756561,123.77513123,0.04008138
1433,0.01057360,94.5752,62.20511246,124.41022491,0.04001953
1434,0.00996060,100.3956,62.16087723,124.32175446,0.03985677
1435,0.01069750,93.4798,62.23916626,124.47833252,0.03985026
1436,0.00969390,103.1577,62.38471603,124.76943207,0.03919596
1437,0.00944790,105.8436,62.41258621,124.82517242,0.03933594
1438,0.00969970,103.0960,62.12659836,124.25319672,0.04008138
1439,0.01276400,78.3453,62.22677612,124.45355225,0.04009766
1440,0.01009860,99.0236,62.17251968,124.34503937,0.03992839
1441,0.00994320,100.5712,62.17251968,124.34503937,0.03992839
1442,0.01054910,94.7948,61.72811127,123.45622253,0.03887370
1443,0.01292200,77.3874,61.23873901,122.47747803,0.04050781
1444,0.01133590,88.2153,62.03886032,124.07772064,0.04019531
1445,0.00926600,107.9214,61.41474152,122.82948303,0.04027995
1446,0.01076610,92.8841,61.88082123,123.76164246,0.04055990
1447,0.01016260,98.4000,61.79821396,123.59642792,0.04019857
1448,0.01040930,96.0679,62.34193420,124.68386841,0.03885742
1449,0.00959350,104.2372,60.70647812,121.41295624,0.03973633
1450,0.00966680,103.4468,59.35594940,118.71189880,0.03902995
1451,0.01134840,88.1181,59.89013672,119.78027344,0.04031576
1452,0.01086570,92.0327,59.89013672,119.78027344,0.04031576
1453,0.01110970,90.0114,60.27791977,120.55583954,0.03935872
1454,0.01009530,99.0560,60.26185226,120.52370453,0.03942708
1455,0.01042760,95.8993,60.52717590,121.05435181,0.04062826
1456,0.01006220,99.3818,60.25446320,120.50892639,0.04002930
1457,0.01070340,93.4283,59.98874283,119.97748566,0.04081380
1458,0.01050480,95.1946,59.47886658,118.95773315,0.04046224
1459,0.01010360,98.9746,58.77408600,117.54817200,0.04020508
1460,0.00994160,100.5874,58.74770355,117.49540710,0.03959961
1461,0.01035220,96.5978,58.81145096,117.62290192,0.03902344
1462,0.01229740,81.3180,58.55283356,117.10566711,0.03940430
1463,0.01152410,86.7747,58.37218475,116.74436951,0.04033854
1464,0.01074860,93.0354,58.37218475,116.74436951,0.04033854
1465,0.01056590,94.6441,58.11114120,116.22228241,0.03937826
1466,0.01151710,86.8274,58.25265121,116.50530243,0.03902995
1467,0.01039000,96.2464,58.05204010,116.10408020,0.03886719
1468,0.01063070,94.0672,58.09719086,116.19438171,0.03888021
1469,0.01217840,82.1126,58.23898315,116.47796631,0.03912760
1470,0.01180730,84.6934,58.70296478,117.40592957,0.03831706
1471,0.01089860,91.7549,59.06180954,118.12361908,0.03823568
1472,0.01093870,91.4185,59.47379303,118.94758606,0.03869466
1473,0.01175000,85.1064,59.51816940,119.03633881,0.03869141
1474,0.01176610,84.9899,59.38675690,118.77351379,0.03876628
1475,0.01155220,86.5636,59.09321594,118.18643188,0.03838867
1476,0.01289130,77.5717,59.09321594,118.18643188,0.03838867
1477,0.01320270,75.7421,59.07321167,118.14642334,0.03894206
1478,0.01258820,79.4395,58.99617767,117.99235535,0.03846680
1479,0.01055670,94.7266,59.13728333,118.27456665,0.03846354
1480,0.01201060,83.2598,59.04365921,118.08731842,0.03900065
1481,0.01078630,92.7102,59.02949524,118.05899048,0.03843099
1482,0.01143290,87.4669,59.17602539,118.35205078,0.03843424
1483,0.01147630,87.1361,59.06106186,118.12212372,0.03867513
1484,0.01098730,91.0142,59.11336899,118.22673798,0.03881836
1485,0.01127210,88.7146,59.02063370,118.04126740,0.03902344
1486,0.01140580,87.6747,58.81430054,117.62860107,0.03909831
1487,0.01131760,88.3580,59.11763000,118.23526001,0.03834310
1488,0.01094400,91.3743,59.11763000,118.23526001,0.03834310
1489,0.01103320,90.6355,59.07687759,118.15375519,0.03865560
1490,0.01133710,88.2060,59.22933197,118.45866394,0.03862630
1491,0.01097650,91.1037,59.21231079,118.42462158,0.03859049
1492,0.01128230,88.6344,59.09730530,118.19461060,0.03876953
1493,0.01099560,90.9455,59.28086472,118.56172943,0.03863281
1494,0.01125170,88.8755,59.35826874,118.71653748,0.03860677
1495,0.01233590,81.0642,59.52684402,119.05368805,0.03840169
1496,0.01170760,85.4146,59.70434570,119.40869141,0.03860352
1497,0.01157050,86.4267,59.70115280,119.40230560,0.03808594
1498,0.01251820,79.8837,59.28324127,118.56648254,0.03861328
1499,0.01205450,82.9566,58.58536911,117.17073822,0.03808594
1500,0.01392810,71.7973,58.58536911,117.17073822,0.03808594
1501,0.01133370,88.2324,58.05335999,116.10671997,0.03815430
1502,0.01261810,79.2512,58.85214996,117.70429993,0.03876302
1503,0.01266230,78.9746,60.78670883,121.57341766,0.03814128
1504,0.01187080,84.2403,61.04688644,122.09377289,0.03830729
1505,0.01179250,84.7997,61.12878036,122.25756073,0.03828776
1506,0.01134770,88.1236,61.22840500,122.45681000,0.03834961
1507,0.01155790,86.5209,61.05040741,122.10081482,0.03811849
1508,0.01243220,80.4363,60.92914963,121.85829926,0.03799805
1509,0.01223240,81.7501,60.78318405,121.56636810,0.03779297
1510,0.01161340,86.1074,60.49180984,120.98361969,0.03748047
1511,0.01206750,82.8672,60.43210220,120.86420441,0.03694661
1512,0.01251280,79.9182,60.43210220,120.86420441,0.03694661
1513,0.01232960,81.1056,60.51132965,121.02265930,0.03666341
1514,0.01206760,82.8665,60.45577621,120.91155243,0.03666667
1515,0.01209280,82.6938,60.43131638,120.86263275,0.03699544
1516,0.01167360,85.6634,60.48439407,120.96878815,0.03708659
1517,0.01127720,88.6745,60.40663910,120.81327820,0.03789388
1518,0.01945980,51.3880,60.59024429,121.18048859,0.03732422
1519,0.02311780,43.2567,60.49666595,120.99333191,0.03759440
1520,0.01885770,53.0287,60.37202835,120.74405670,0.03785156
1521,0.02037590,49.0776,60.68075180,121.36150360,0.03718750
1522,0.02266310,44.1246,60.58393478,121.16786957,0.03718424
1523,0.02167250,46.1414,60.59195328,121.18390656,0.03751953
1524,0.01904100,52.5183,60.59195328,121.18390656,0.03751953
1525,0.01952960,51.2043,60.57609558,121.15219116,0.03757487
1526,0.01921920,52.0313,60.44969559,120.89939117,0.03732747
1527,0.01925120,51.9448,60.52693558,121.05387115,0.03723958
1528,0.01892150,52.8499,60.57514572,121.15029144,0.03707357
1529,0.01920140,52.0795,60.62334824,121.24669647,0.03693685
1530,0.01896810,52.7201,60.66704178,121.33408356,0.03719727
1531,0.01890670,52.8913,60.54425812,121.08851624,0.03749674
1532,0.01883410,53.0952,60.51263428,121.02526855,0.03765951
1533,0.02165760,46.1732,60.44292450,120.88584900,0.03722331
1534,0.01905370,52.4832,60.47444534,120.94889069,0.03777018
1535,0.01838920,54.3797,60.36674881,120.73349762,0.03746419
1536,0.01867380,53.5510,60.36674881,120.73349762,0.03746419
1537,0.01884630,53.0608,60.50835037,121.01670074,0.03755859
1538,0.01826940,54.7363,60.58837509,121.17675018,0.03784831
1539,0.01863890,53.6512,60.62327957,121.24655914,0.03729818
1540,0.01933460,51.7207,60.56097412,121.12194824,0.03757487
1541,0.02031880,49.2155,60.57455444,121.14910889,0.03770508
1542,0.01844680,54.2099,60.47029877,120.94059753,0.03819661
1543,0.01847890,54.1158,60.38462067,120.76924133,0.03800456
1544,0.01824530,54.8086,60.34835052,120.69670105,0.03776042
1545,0.01872460,53.4057,60.57696152,121.15392303,0.03799805
1546,0.01841090,54.3156,60.62492752,121.24985504,0.03706706
1547,0.01817020,55.0352,60.67017746,121.34035492,0.03676432
1548,0.01805090,55.3989,60.67017746,121.34035492,0.03676432
1549,0.01836190,54.4606,60.48742676,120.97485352,0.03681315
1550,0.01807080,55.3379,60.71900558,121.43801117,0.03695964
1551,0.01847010,54.1416,60.35447311,120.70894623,0.03686523
1552,0.01855130,53.9046,60.35809326,120.71618652,0.03695313
1553,0.01836380,54.4550,60.40071487,120.80142975,0.03666992
1554,0.01838220,54.4005,60.37300873,120.74601746,0.03659180
1555,0.01842370,54.2779,60.33309174,120.66618347,0.03670573
1556,0.01822500,54.8697,60.35455704,120.70911407,0.03641927
1557,0.01815510,55.0809,60.46525192,120.93050385,0.03637370
1558,0.01829700,54.6538,60.53525162,121.07050323,0.03593750
1559,0.01832680,54.5649,60.61718750,121.23437500,0.03557292
1560,0.01875730,53.3126,60.61718750,121.23437500,0.03557292
1561,0.01991050,50.2248,60.71187210,121.42374420,0.03598307
1562,0.01848120,54.1090,60.68457794,121.36915588,0.03594401
1563,0.01875260,53.3259,60.73320389,121.46640778,0.03610026
1564,0.01865190,53.6138,60.44993591,120.89987183,0.03621745
1565,0.01862630,53.6875,60.23082733,120.46165466,0.03595378
1566,0.01824460,54.8107,60.18557358,120.37114716,0.03624674
1567,0.01865800,53.5963,60.42988586,120.85977173,0.03620768
1568,0.01836160,54.4615,60.40065765,120.80131531,0.03602539
1569,0.01832000,54.5852,60.42928314,120.85856628,0.03621094
1570,0.01821080,54.9125,60.37473679,120.74947357,0.03658854
1571,0.01828110,54.7013,60.50062180,121.00124359,0.03621419
1572,0.01796240,55.6718,60.50062180,121.00124359,0.03621419
1573,0.01829300,54.6657,60.28350449,120.56700897,0.03701823
1574,0.01813860,55.1310,60.42290878,120.84581757,0.03712240
1575,0.01823850,54.8291,60.62831879,121.25663757,0.03742839
1576,0.01822890,54.8579,60.71678543,121.43357086,0.03705404
1577,0.01788860,55.9015,60.43312836,120.86625671,0.03707031
1578,0.00693820,144.1296,60.47216415,120.94432831,0.03717448
1579,0.00703470,142.1525,60.12119293,120.24238586,0.03684245
1580,0.00774840,129.0589,60.27361679,120.54723358,0.03694010
1581,0.00744610,134.2985,60.32607269,120.65214539,0.03849935
1582,0.00888850,112.5049,60.48612976,120.97225952,0.03667643
1583,0.00709110,141.0218,60.48612976,120.97225952,0.03667643
1584,0.00924760,108.1362,60.52506256,121.05012512,0.03677734
1585,0.00922570,108.3929,60.56573105,121.13146210,0.03739583
1586,0.00739480,135.2302,60.73635483,121.47270966,0.03766602
1587,0.01080810,92.5232,60.42057037,120.84114075,0.03843099
1588,0.01395880,71.6394,60.34343719,120.68687439,0.03834961
1589,0.01004410,99.5609,60.50282288,121.00564575,0.03792318
1590,0.01275110,78.4246,60.46178818,120.92357635,0.03754883
1591,0.01063250,94.0513,60.35433578,120.70867157,0.03742188
1592,0.01407990,71.0232,60.51517487,121.03034973,0.03837891
1593,0.01352680,73.9273,60.46724319,120.93448639,0.03758138
1594,0.01153680,86.6791,60.32368088,120.64736176,0.03775065
1595,0.00747820,133.7220,60.32368088,120.64736176,0.03775065
1596,0.00788940,126.7524,60.46686172,120.93372345,0.03731120
1597,0.01019300,98.1065,60.35659027,120.71318054,0.03737956
1598,0.00728110,137.3419,60.20305634,120.40611267,0.03768229
1599,0.00851240,117.4757,60.23200226,120.46400452,0.03748372
1600,0.01061830,94.1770,60.34346008,120.68692017,0.03766602
1601,0.00758700,131.8044,60.55552673,121.11105347,0.03748372
1602,0.00825820,121.0918,60.29428864,120.58857727,0.03820638
1603,0.00900790,111.0137,60.24551773,120.49103546,0.03794596
1604,0.00753750,132.6700,60.39400101,120.78800201,0.03755534
1605,0.01073810,93.1263,60.46419907,120.92839813,0.03798828
1606,0.01221240,81.8840,60.41819382,120.83638763,0.03819661
1607,0.01140260,87.6993,60.41819382,120.83638763,0.03819661
1608,0.01022320,97.8167,60.32091141,120.64182281,0.03837891
1609,0.00872560,114.6053,60.16518402,120.33036804,0.03818034
1610,0.00833510,119.9746,60.47552872,120.95105743,0.03767253
1611,0.00883180,113.2272,60.36592484,120.73184967,0.03750000
1612,0.00813200,122.9710,60.43328094,120.86656189,0.03736003
1613,0.00965990,103.5207,60.40536880,120.81073761,0.03773112
1614,0.00814640,122.7536,60.32784271,120.65568542,0.03761393
1615,0.00841680,118.8100,60.48520660,120.97041321,0.03820964
1616,0.00915580,109.2204,60.27733994,120.55467987,0.03756836
1617,0.01201670,83.2175,60.21706772,120.43413544,0.03721680
1618,0.00764420,130.8181,60.18263626,120.36527252,0.03736003
1619,0.01000980,99.9021,60.18263626,120.36527252,0.03736003
1620,0.00744260,134.3616,60.03131485,120.06262970,0.03694336
1621,0.00770950,129.7101,59.95564270,119.91128540,0.03678060
1622,0.00710460,140.7539,59.95684433,119.91368866,0.03690430
1623,0.00978010,102.2484,59.93987656,119.87975311,0.03673503
1624,0.01060630,94.2836,60.18874359,120.37748718,0.03707357
1625,0.00797570,125.3808,60.30297470,120.60594940,0.03716797
1626,0.00893080,111.9721,60.26676178,120.53352356,0.03691732
1627,0.00942890,106.0569,60.05535126,120.11070251,0.03682292
1628,0.00787300,127.0164,60.32855225,120.65710449,0.03662760
1629,0.01224390,81.6733,60.31011963,120.62023926,0.03697591
1630,0.00893340,111.9395,60.47038269,120.94076538,0.03603190
1631,0.00795070,125.7751,60.47038269,120.94076538,0.03603190
1632,0.01000840,99.9161,60.42324066,120.84648132,0.03641276
1633,0.01020930,97.9499,60.18614197,120.37228394,0.03622070
1634,0.00977130,102.3405,60.36214447,120.72428894,0.03625651
1635,0.01124180,88.9537,60.37483978,120.74967957,0.03693034
1636,0.01005800,99.4233,60.48546600,120.97093201,0.03744466
1637,0.00905690,110.4131,60.61309052,121.22618103,0.03762695
1638,0.00900210,111.0852,60.79454041,121.58908081,0.03766927
1639,0.01100490,90.8686,60.78710556,121.57421112,0.03722331
1640,0.01075640,92.9679,60.49489975,120.98979950,0.03790039
1641,0.01103280,90.6388,60.15077972,120.30155945,0.03764648
1642,0.01132930,88.2667,60.46866226,120.93732452,0.03781576
1643,0.00942530,106.0974,60.46866226,120.93732452,0.03781576
1644,0.01037740,96.3633,60.58442307,121.16884613,0.03778971
1645,0.00922090,108.4493,60.69866943,121.39733887,0.03766927
1646,0.00947430,105.5487,60.40760422,120.81520844,0.03709635
1647,0.00914910,109.3004,60.52444077,121.04888153,0.03701823
1648,0.00982780,101.7522,60.49113846,120.98227692,0.03730469
1649,0.00977510,102.3007,60.53656006,121.07312012,0.03740885
1650,0.01046540,95.5530,60.36646271,120.73292542,0.03676758
1651,0.01031010,96.9923,59.98039246,119.96078491,0.03736328
1652,0.01011040,98.9081,60.24236679,120.48473358,0.03676758
1653,0.01104670,90.5248,60.42116547,120.84233093,0.03606771
1654,0.00990330,100.9764,60.14447784,120.28895569,0.03597331
1655,0.00908400,110.0837,60.14447784,120.28895569,0.03597331
1656,0.01199660,83.3570,59.87016678,119.74033356,0.03594401
1657,0.01085700,92.1065,60.28986740,120.57973480,0.03669596
1658,0.01110650,90.0374,60.44816589,120.89633179,0.03676758
1659,0.01284210,77.8689,60.72069550,121.44139099,0.03610026
1660,0.01169090,85.5366,60.57596588,121.15193176,0.03650065
1661,0.00940390,106.3389,60.74819183,121.49638367,0.03624674
1662,0.01036010,96.5242,60.58044434,121.16088867,0.03643229
1663,0.01024470,97.6114,60.45333099,120.90666199,0.03649089
1664,0.01067840,93.6470,60.61251068,121.22502136,0.03687500
1665,0.01131920,88.3455,60.51579666,121.03159332,0.03761719
1666,0.00978490,102.1983,60.80562973,121.61125946,0.03664714
1667,0.00978350,102.2129,60.80562973,121.61125946,0.03664714
1668,0.00997070,100.2939,59.62820435,119.25640869,0.03659831
1669,0.00997460,100.2546,59.85060501,119.70121002,0.03731120
1670,0.01054570,94.8254,59.26641464,118.53282928,0.03749023
1671,0.01084340,92.2220,61.44197845,122.88395691,0.03758789
1672,0.01106470,90.3775,61.92947388,123.85894775,0.03715169
1673,0.00994150,100.5884,61.63385391,123.26770782,0.03714518
1674,0.01033520,96.7567,61.93663406,123.87326813,0.03688802
1675,0.01094800,91.3409,61.74964142,123.49928284,0.03788411
1676,0.01232230,81.1537,61.60792542,123.21585083,0.03730143
1677,0.01082160,92.4078,61.65212250,123.30424500,0.03712240
1678,0.01103470,90.6232,62.02550125,124.05100250,0.03691406
1679,0.01068060,93.6277,62.02550125,124.05100250,0.03691406
1680,0.01084830,92.1803,62.20735168,124.41470337,0.03632161
1681,0.01079200,92.6612,62.03034210,124.06068420,0.03657227
1682,0.01066380,93.7752,62.14936066,124.29872131,0.03671875
1683,0.01085620,92.1133,62.59135056,125.18270111,0.03655924
1684,0.01076910,92.8583,62.68970871,125.37941742,0.03645182
1685,0.01111100,90.0009,62.64212418,125.28424835,0.03590169
1686,0.01133730,88.2044,62.69596863,125.39193726,0.03589844
1687,0.01058120,94.5072,62.67438126,125.34876251,0.03671875
1688,0.01048930,95.3352,62.80605316,125.61210632,0.03715169
1689,0.01131200,88.4017,62.89501190,125.79002380,0.03738281
1690,0.01082550,92.3745,63.15836334,126.31672668,0.03735352
1691,0.01033640,96.7455,63.15836334,126.31672668,0.03735352
1692,0.01008510,99.1562,63.30594254,126.61188507,0.03741536
1693,0.01212920,82.4457,63.18159103,126.36318207,0.03681315
1694,0.01230210,81.2869,63.17760468,126.35520935,0.03718424
1695,0.01207850,82.7917,63.11139679,126.22279358,0.03696940
1696,0.01253360,79.7855,63.22502136,126.45004272,0.03686849
1697,0.01065920,93.8157,63.31834030,126.63668060,0.03680664
1698,0.01138120,87.8642,63.19830322,126.39660645,0.03703451
1699,0.01112630,89.8771,63.31111145,126.62222290,0.03692708
1700,0.01130450,88.4603,63.24266052,126.48532104,0.03679036
1701,0.01238640,80.7337,62.96839905,125.93679810,0.03698893
1702,0.01131810,88.3541,62.91213226,125.82426453,0.03652669
1703,0.01125960,88.8131,62.91213226,125.82426453,0.03652669
1704,0.01150500,86.9187,62.64294815,125.28589630,0.03656901
1705,0.01161610,86.0874,62.44636917,124.89273834,0.03710286
1706,0.01082490,92.3796,62.41517639,124.83035278,0.03680013
1707,0.01095320,91.2975,61.75627518,123.51255035,0.03713216
1708,0.01147560,87.1414,61.80079651,123.60159302,0.03719076
1709,0.01166000,85.7633,61.74932098,123.49864197,0.03705729
1710,0.01161360,86.1059,62.00571060,124.01142120,0.03732096
1711,0.01186530,84.2794,61.77257156,123.54514313,0.03671875
1712,0.01134000,88.1834,59.79064941,119.58129883,0.03782227
1713,0.01170990,85.3978,58.50247574,117.00495148,0.03786133
1714,0.01106130,90.4053,58.50247574,117.00495148,0.03786133
1715,0.01136170,88.0150,59.25204086,118.50408173,0.03813477
1716,0.01179780,84.7616,59.69464493,119.38928986,0.03836914
1717,0.01203750,83.0737,59.50321198,119.00642395,0.03695313
1718,0.01234820,80.9835,60.87678528,121.75357056,0.03731771
1719,0.01198610,83.4300,60.49567413,120.99134827,0.03678711
1720,0.01107110,90.3253,60.52807999,121.05615997,0.03771159
1721,0.01143060,87.4845,60.28243256,120.56486511,0.03755859
1722,0.01315510,76.0161,60.36838531,120.73677063,0.03714518
1723,0.01249150,80.0544,60.21162796,120.42325592,0.03629232
1724,0.01279130,78.1781,60.15058136,120.30116272,0.03605469
1725,0.01200260,83.3153,60.17546082,120.35092163,0.03577148
1726,0.01163680,85.9343,60.17546082,120.35092163,0.03577148
1727,0.01153220,86.7137,60.07667923,120.15335846,0.03585286
1728,0.01176520,84.9964,60.09645844,120.19291687,0.03569661
1729,0.01191330,83.9398,59.02395248,118.04790497,0.03535482
1730,0.01187770,84.1914,59.20095062,118.40190125,0.03605469
1731,0.01197700,83.4934,59.31241608,118.62483215,0.03531250
1732,0.01127800,88.6682,59.11257172,118.22514343,0.03556315
1733,0.01187870,84.1843,59.63992310,119.27984619,0.03588542
1734,0.01944260,51.4335,59.06525803,118.13051605,0.03603190
1735,0.02006030,49.8497,59.43421555,118.86843109,0.03607422
1736,0.01988370,50.2925,59.25623703,118.51247406,0.03566732
1737,0.01925780,51.9270,59.06716919,118.13433838,0.03639648
1738,0.01914770,52.2256,59.06716919,118.13433838,0.03639648
1739,0.01903870,52.5246,59.06694794,118.13389587,0.03583008
1740,0.01911080,52.3264,59.32594681,118.65189362,0.03599609
1741,0.01982590,50.4391,59.34232712,118.68465424,0.03736328
1742,0.01903210,52.5428,59.77908325,119.55816650,0.03633464
1743,0.01920300,52.0752,60.95774841,121.91549683,0.03700195
1744,0.01890360,52.9000,63.34392929,126.68785858,0.03674479
1745,0.01892930,52.8282,64.63233948,129.26467896,0.03715820
1746,0.01857690,53.8303,66.98217010,133.96434021,0.03622396
1747,0.01855630,53.8901,67.96784973,135.93569946,0.03671875
1748,0.01900440,52.6194,69.31918335,138.63836670,0.03826823
1749,0.01886060,53.0206,71.09846497,142.19692993,0.03882812
1750,0.01896100,52.7398,71.09846497,142.19692993,0.03882812
1751,0.01882230,53.1285,73.57752991,147.15505981,0.03984049
1752,0.01915100,52.2166,74.68740845,149.37481689,0.03960286
1753,0.01865240,53.6124,74.83946991,149.67893982,0.03852539
1754,0.01863700,53.6567,74.86086273,149.72172546,0.03814779
1755,0.01881390,53.1522,75.42323303,150.84646606,0.03807292
1756,0.01869900,53.4788,75.75910187,151.51820374,0.03748698
1757,0.01983100,50.4261,75.70204926,151.40409851,0.03736003
1758,0.01799830,55.5608,75.27867889,150.55735779,0.03715169
1759,0.01842980,54.2599,74.64610291,149.29220581,0.03705078
1760,0.01932640,51.7427,74.80603027,149.61206055,0.03750977
1761,0.02166360,46.1604,74.75570679,149.51141357,0.03729818
1762,0.01900230,52.6252,74.75570679,149.51141357,0.03729818
1763,0.01871680,53.4279,74.81031799,149.62063599,0.03803711
1764,0.01904870,52.4970,74.90328979,149.80657959,0.03690430
1765,0.01893030,52.8254,75.35214996,150.70429993,0.03717773
1766,0.02180200,45.8674,75.16838074,150.33676147,0.03761719
1767,0.01900930,52.6058,75.18695068,150.37390137,0.03819010
1768,0.01854050,53.9360,75.26123047,150.52246094,0.03862630
1769,0.01829270,54.6666,75.10094452,150.20188904,0.03844727
1770,0.01833310,54.5461,75.22570801,150.45141602,0.03830078
1771,0.02057790,48.5958,75.19394684,150.38789368,0.03819336
1772,0.02101810,47.5780,74.91123199,149.82246399,0.03807292
1773,0.02091390,47.8151,74.95242310,149.90484619,0.03857422
